crop_name,dataset,class_label,voxel_size,translation,shape
93,jrc_jurkat-1,endo,[1.72;2.0;2.0],[14928.74;3399.0;879.0],[400;400;400]
93,jrc_jurkat-1,ne_mem_all,[1.72;2.0;2.0],[14928.74;3399.0;879.0],[400;400;400]
93,jrc_jurkat-1,mito,[1.72;2.0;2.0],[14928.74;3399.0;879.0],[400;400;400]
93,jrc_jurkat-1,er,[1.72;2.0;2.0],[14928.74;3399.0;879.0],[400;400;400]
93,jrc_jurkat-1,ves_lum,[1.72;2.0;2.0],[14928.74;3399.0;879.0],[400;400;400]
93,jrc_jurkat-1,er_mem,[1.72;2.0;2.0],[14928.74;3399.0;879.0],[400;400;400]
93,jrc_jurkat-1,eres_mem,[1.72;2.0;2.0],[14928.74;3399.0;879.0],[400;400;400]
93,jrc_jurkat-1,lyso,[1.72;2.0;2.0],[14928.74;3399.0;879.0],[400;400;400]
93,jrc_jurkat-1,cyto,[1.72;2.0;2.0],[14928.74;3399.0;879.0],[400;400;400]
93,jrc_jurkat-1,mt_out,[1.72;2.0;2.0],[14928.74;3399.0;879.0],[400;400;400]
93,jrc_jurkat-1,ld_mem,[1.72;2.0;2.0],[14928.74;3399.0;879.0],[400;400;400]
93,jrc_jurkat-1,nuc,[1.72;2.0;2.0],[14928.74;3399.0;879.0],[400;400;400]
93,jrc_jurkat-1,ld_lum,[1.72;2.0;2.0],[14928.74;3399.0;879.0],[400;400;400]
93,jrc_jurkat-1,eres_lum,[1.72;2.0;2.0],[14928.74;3399.0;879.0],[400;400;400]
93,jrc_jurkat-1,cell,[1.72;2.0;2.0],[14928.74;3399.0;879.0],[400;400;400]
109,jrc_macrophage-2,echrom,[1.68;2.0;2.0],[28223.16;1599.0;32399.0],[400;400;400]
109,jrc_macrophage-2,mito_ribo,[1.68;2.0;2.0],[28223.16;1599.0;32399.0],[400;400;400]
109,jrc_macrophage-2,er_mem_all,[1.68;2.0;2.0],[28223.16;1599.0;32399.0],[400;400;400]
109,jrc_macrophage-2,ecs,[1.68;2.0;2.0],[28223.16;1599.0;32399.0],[400;400;400]
109,jrc_macrophage-2,golgi_mem,[1.68;2.0;2.0],[28223.16;1599.0;32399.0],[400;400;400]
109,jrc_macrophage-2,golgi_lum,[1.68;2.0;2.0],[28223.16;1599.0;32399.0],[400;400;400]
109,jrc_macrophage-2,np_in,[1.68;2.0;2.0],[28223.16;1599.0;32399.0],[400;400;400]
109,jrc_macrophage-2,endo_lum,[1.68;2.0;2.0],[28223.16;1599.0;32399.0],[400;400;400]
109,jrc_macrophage-2,endo_mem,[1.68;2.0;2.0],[28223.16;1599.0;32399.0],[400;400;400]
109,jrc_macrophage-2,mt,[1.68;2.0;2.0],[28223.16;1599.0;32399.0],[400;400;400]
109,jrc_macrophage-2,perox_lum,[1.68;2.0;2.0],[28223.16;1599.0;32399.0],[400;400;400]
109,jrc_macrophage-2,lyso_lum,[1.68;2.0;2.0],[28223.16;1599.0;32399.0],[400;400;400]
109,jrc_macrophage-2,lyso_mem,[1.68;2.0;2.0],[28223.16;1599.0;32399.0],[400;400;400]
109,jrc_macrophage-2,ves,[1.68;2.0;2.0],[28223.16;1599.0;32399.0],[400;400;400]
109,jrc_macrophage-2,np,[1.68;2.0;2.0],[28223.16;1599.0;32399.0],[400;400;400]
109,jrc_macrophage-2,mt_in,[1.68;2.0;2.0],[28223.16;1599.0;32399.0],[400;400;400]
109,jrc_macrophage-2,perox,[1.68;2.0;2.0],[28223.16;1599.0;32399.0],[400;400;400]
109,jrc_macrophage-2,nucpl,[1.68;2.0;2.0],[28223.16;1599.0;32399.0],[400;400;400]
109,jrc_macrophage-2,ne_lum,[1.68;2.0;2.0],[28223.16;1599.0;32399.0],[400;400;400]
109,jrc_macrophage-2,mito_mem,[1.68;2.0;2.0],[28223.16;1599.0;32399.0],[400;400;400]
109,jrc_macrophage-2,ves_mem,[1.68;2.0;2.0],[28223.16;1599.0;32399.0],[400;400;400]
109,jrc_macrophage-2,mito_lum,[1.68;2.0;2.0],[28223.16;1599.0;32399.0],[400;400;400]
109,jrc_macrophage-2,ne_mem,[1.68;2.0;2.0],[28223.16;1599.0;32399.0],[400;400;400]
109,jrc_macrophage-2,ld,[1.68;2.0;2.0],[28223.16;1599.0;32399.0],[400;400;400]
109,jrc_macrophage-2,ne,[1.68;2.0;2.0],[28223.16;1599.0;32399.0],[400;400;400]
109,jrc_macrophage-2,perox_mem,[1.68;2.0;2.0],[28223.16;1599.0;32399.0],[400;400;400]
109,jrc_macrophage-2,hchrom,[1.68;2.0;2.0],[28223.16;1599.0;32399.0],[400;400;400]
109,jrc_macrophage-2,eres,[1.68;2.0;2.0],[28223.16;1599.0;32399.0],[400;400;400]
109,jrc_macrophage-2,golgi,[1.68;2.0;2.0],[28223.16;1599.0;32399.0],[400;400;400]
109,jrc_macrophage-2,np_out,[1.68;2.0;2.0],[28223.16;1599.0;32399.0],[400;400;400]
109,jrc_macrophage-2,pm,[1.68;2.0;2.0],[28223.16;1599.0;32399.0],[400;400;400]
109,jrc_macrophage-2,er_lum,[1.68;2.0;2.0],[28223.16;1599.0;32399.0],[400;400;400]
109,jrc_macrophage-2,endo,[1.68;2.0;2.0],[28223.16;1599.0;32399.0],[400;400;400]
109,jrc_macrophage-2,ne_mem_all,[1.68;2.0;2.0],[28223.16;1599.0;32399.0],[400;400;400]
109,jrc_macrophage-2,mito,[1.68;2.0;2.0],[28223.16;1599.0;32399.0],[400;400;400]
109,jrc_macrophage-2,er,[1.68;2.0;2.0],[28223.16;1599.0;32399.0],[400;400;400]
109,jrc_macrophage-2,ves_lum,[1.68;2.0;2.0],[28223.16;1599.0;32399.0],[400;400;400]
109,jrc_macrophage-2,er_mem,[1.68;2.0;2.0],[28223.16;1599.0;32399.0],[400;400;400]
109,jrc_macrophage-2,eres_mem,[1.68;2.0;2.0],[28223.16;1599.0;32399.0],[400;400;400]
109,jrc_macrophage-2,lyso,[1.68;2.0;2.0],[28223.16;1599.0;32399.0],[400;400;400]
109,jrc_macrophage-2,cyto,[1.68;2.0;2.0],[28223.16;1599.0;32399.0],[400;400;400]
109,jrc_macrophage-2,mt_out,[1.68;2.0;2.0],[28223.16;1599.0;32399.0],[400;400;400]
109,jrc_macrophage-2,ld_mem,[1.68;2.0;2.0],[28223.16;1599.0;32399.0],[400;400;400]
109,jrc_macrophage-2,nuc,[1.68;2.0;2.0],[28223.16;1599.0;32399.0],[400;400;400]
109,jrc_macrophage-2,chrom,[1.68;2.0;2.0],[28223.16;1599.0;32399.0],[400;400;400]
109,jrc_macrophage-2,ld_lum,[1.68;2.0;2.0],[28223.16;1599.0;32399.0],[400;400;400]
109,jrc_macrophage-2,eres_lum,[1.68;2.0;2.0],[28223.16;1599.0;32399.0],[400;400;400]
109,jrc_macrophage-2,cell,[1.68;2.0;2.0],[28223.16;1599.0;32399.0],[400;400;400]
110,jrc_macrophage-2,echrom,[1.68;2.0;2.0],[18512.76;1259.0;9219.0],[1002;500;1004]
110,jrc_macrophage-2,mito_ribo,[1.68;2.0;2.0],[18512.76;1259.0;9219.0],[1002;500;1004]
110,jrc_macrophage-2,er_mem_all,[1.68;2.0;2.0],[18512.76;1259.0;9219.0],[1002;500;1004]
110,jrc_macrophage-2,ecs,[1.68;2.0;2.0],[18512.76;1259.0;9219.0],[1002;500;1004]
110,jrc_macrophage-2,golgi_mem,[1.68;2.0;2.0],[18512.76;1259.0;9219.0],[1002;500;1004]
110,jrc_macrophage-2,golgi_lum,[1.68;2.0;2.0],[18512.76;1259.0;9219.0],[1002;500;1004]
110,jrc_macrophage-2,np_in,[1.68;2.0;2.0],[18512.76;1259.0;9219.0],[1002;500;1004]
110,jrc_macrophage-2,endo_lum,[1.68;2.0;2.0],[18512.76;1259.0;9219.0],[1002;500;1004]
110,jrc_macrophage-2,endo_mem,[1.68;2.0;2.0],[18512.76;1259.0;9219.0],[1002;500;1004]
110,jrc_macrophage-2,mt,[1.68;2.0;2.0],[18512.76;1259.0;9219.0],[1002;500;1004]
110,jrc_macrophage-2,perox_lum,[1.68;2.0;2.0],[18512.76;1259.0;9219.0],[1002;500;1004]
110,jrc_macrophage-2,lyso_lum,[1.68;2.0;2.0],[18512.76;1259.0;9219.0],[1002;500;1004]
110,jrc_macrophage-2,lyso_mem,[1.68;2.0;2.0],[18512.76;1259.0;9219.0],[1002;500;1004]
110,jrc_macrophage-2,ves,[1.68;2.0;2.0],[18512.76;1259.0;9219.0],[1002;500;1004]
110,jrc_macrophage-2,np,[1.68;2.0;2.0],[18512.76;1259.0;9219.0],[1002;500;1004]
110,jrc_macrophage-2,mt_in,[1.68;2.0;2.0],[18512.76;1259.0;9219.0],[1002;500;1004]
110,jrc_macrophage-2,perox,[1.68;2.0;2.0],[18512.76;1259.0;9219.0],[1002;500;1004]
110,jrc_macrophage-2,nucpl,[1.68;2.0;2.0],[18512.76;1259.0;9219.0],[1002;500;1004]
110,jrc_macrophage-2,ne_lum,[1.68;2.0;2.0],[18512.76;1259.0;9219.0],[1002;500;1004]
110,jrc_macrophage-2,mito_mem,[1.68;2.0;2.0],[18512.76;1259.0;9219.0],[1002;500;1004]
110,jrc_macrophage-2,ves_mem,[1.68;2.0;2.0],[18512.76;1259.0;9219.0],[1002;500;1004]
110,jrc_macrophage-2,mito_lum,[1.68;2.0;2.0],[18512.76;1259.0;9219.0],[1002;500;1004]
110,jrc_macrophage-2,ne_mem,[1.68;2.0;2.0],[18512.76;1259.0;9219.0],[1002;500;1004]
110,jrc_macrophage-2,ld,[1.68;2.0;2.0],[18512.76;1259.0;9219.0],[1002;500;1004]
110,jrc_macrophage-2,ne,[1.68;2.0;2.0],[18512.76;1259.0;9219.0],[1002;500;1004]
110,jrc_macrophage-2,perox_mem,[1.68;2.0;2.0],[18512.76;1259.0;9219.0],[1002;500;1004]
110,jrc_macrophage-2,hchrom,[1.68;2.0;2.0],[18512.76;1259.0;9219.0],[1002;500;1004]
110,jrc_macrophage-2,eres,[1.68;2.0;2.0],[18512.76;1259.0;9219.0],[1002;500;1004]
110,jrc_macrophage-2,golgi,[1.68;2.0;2.0],[18512.76;1259.0;9219.0],[1002;500;1004]
110,jrc_macrophage-2,np_out,[1.68;2.0;2.0],[18512.76;1259.0;9219.0],[1002;500;1004]
110,jrc_macrophage-2,pm,[1.68;2.0;2.0],[18512.76;1259.0;9219.0],[1002;500;1004]
110,jrc_macrophage-2,er_lum,[1.68;2.0;2.0],[18512.76;1259.0;9219.0],[1002;500;1004]
110,jrc_macrophage-2,endo,[1.68;2.0;2.0],[18512.76;1259.0;9219.0],[1002;500;1004]
110,jrc_macrophage-2,ne_mem_all,[1.68;2.0;2.0],[18512.76;1259.0;9219.0],[1002;500;1004]
110,jrc_macrophage-2,mito,[1.68;2.0;2.0],[18512.76;1259.0;9219.0],[1002;500;1004]
110,jrc_macrophage-2,er,[1.68;2.0;2.0],[18512.76;1259.0;9219.0],[1002;500;1004]
110,jrc_macrophage-2,ves_lum,[1.68;2.0;2.0],[18512.76;1259.0;9219.0],[1002;500;1004]
110,jrc_macrophage-2,er_mem,[1.68;2.0;2.0],[18512.76;1259.0;9219.0],[1002;500;1004]
110,jrc_macrophage-2,eres_mem,[1.68;2.0;2.0],[18512.76;1259.0;9219.0],[1002;500;1004]
110,jrc_macrophage-2,lyso,[1.68;2.0;2.0],[18512.76;1259.0;9219.0],[1002;500;1004]
110,jrc_macrophage-2,cyto,[1.68;2.0;2.0],[18512.76;1259.0;9219.0],[1002;500;1004]
110,jrc_macrophage-2,mt_out,[1.68;2.0;2.0],[18512.76;1259.0;9219.0],[1002;500;1004]
110,jrc_macrophage-2,ld_mem,[1.68;2.0;2.0],[18512.76;1259.0;9219.0],[1002;500;1004]
110,jrc_macrophage-2,nuc,[1.68;2.0;2.0],[18512.76;1259.0;9219.0],[1002;500;1004]
110,jrc_macrophage-2,chrom,[1.68;2.0;2.0],[18512.76;1259.0;9219.0],[1002;500;1004]
110,jrc_macrophage-2,ld_lum,[1.68;2.0;2.0],[18512.76;1259.0;9219.0],[1002;500;1004]
110,jrc_macrophage-2,eres_lum,[1.68;2.0;2.0],[18512.76;1259.0;9219.0],[1002;500;1004]
110,jrc_macrophage-2,cell,[1.68;2.0;2.0],[18512.76;1259.0;9219.0],[1002;500;1004]
31,jrc_macrophage-2,echrom,[1.68;2.0;2.0],[29667.96;3299.0;16079.0],[300;300;300]
31,jrc_macrophage-2,mito_ribo,[1.68;2.0;2.0],[29667.96;3299.0;16079.0],[300;300;300]
31,jrc_macrophage-2,er_mem_all,[1.68;2.0;2.0],[29667.96;3299.0;16079.0],[300;300;300]
31,jrc_macrophage-2,ecs,[1.68;2.0;2.0],[29667.96;3299.0;16079.0],[300;300;300]
31,jrc_macrophage-2,golgi_mem,[1.68;2.0;2.0],[29667.96;3299.0;16079.0],[300;300;300]
31,jrc_macrophage-2,golgi_lum,[1.68;2.0;2.0],[29667.96;3299.0;16079.0],[300;300;300]
31,jrc_macrophage-2,np_in,[1.68;2.0;2.0],[29667.96;3299.0;16079.0],[300;300;300]
31,jrc_macrophage-2,endo_lum,[1.68;2.0;2.0],[29667.96;3299.0;16079.0],[300;300;300]
31,jrc_macrophage-2,endo_mem,[1.68;2.0;2.0],[29667.96;3299.0;16079.0],[300;300;300]
31,jrc_macrophage-2,mt,[1.68;2.0;2.0],[29667.96;3299.0;16079.0],[300;300;300]
31,jrc_macrophage-2,perox_lum,[1.68;2.0;2.0],[29667.96;3299.0;16079.0],[300;300;300]
31,jrc_macrophage-2,lyso_lum,[1.68;2.0;2.0],[29667.96;3299.0;16079.0],[300;300;300]
31,jrc_macrophage-2,lyso_mem,[1.68;2.0;2.0],[29667.96;3299.0;16079.0],[300;300;300]
31,jrc_macrophage-2,ves,[1.68;2.0;2.0],[29667.96;3299.0;16079.0],[300;300;300]
31,jrc_macrophage-2,np,[1.68;2.0;2.0],[29667.96;3299.0;16079.0],[300;300;300]
31,jrc_macrophage-2,mt_in,[1.68;2.0;2.0],[29667.96;3299.0;16079.0],[300;300;300]
31,jrc_macrophage-2,perox,[1.68;2.0;2.0],[29667.96;3299.0;16079.0],[300;300;300]
31,jrc_macrophage-2,nucpl,[1.68;2.0;2.0],[29667.96;3299.0;16079.0],[300;300;300]
31,jrc_macrophage-2,ne_lum,[1.68;2.0;2.0],[29667.96;3299.0;16079.0],[300;300;300]
31,jrc_macrophage-2,mito_mem,[1.68;2.0;2.0],[29667.96;3299.0;16079.0],[300;300;300]
31,jrc_macrophage-2,ves_mem,[1.68;2.0;2.0],[29667.96;3299.0;16079.0],[300;300;300]
31,jrc_macrophage-2,mito_lum,[1.68;2.0;2.0],[29667.96;3299.0;16079.0],[300;300;300]
31,jrc_macrophage-2,ne_mem,[1.68;2.0;2.0],[29667.96;3299.0;16079.0],[300;300;300]
31,jrc_macrophage-2,ld,[1.68;2.0;2.0],[29667.96;3299.0;16079.0],[300;300;300]
31,jrc_macrophage-2,ne,[1.68;2.0;2.0],[29667.96;3299.0;16079.0],[300;300;300]
31,jrc_macrophage-2,perox_mem,[1.68;2.0;2.0],[29667.96;3299.0;16079.0],[300;300;300]
31,jrc_macrophage-2,hchrom,[1.68;2.0;2.0],[29667.96;3299.0;16079.0],[300;300;300]
31,jrc_macrophage-2,eres,[1.68;2.0;2.0],[29667.96;3299.0;16079.0],[300;300;300]
31,jrc_macrophage-2,golgi,[1.68;2.0;2.0],[29667.96;3299.0;16079.0],[300;300;300]
31,jrc_macrophage-2,np_out,[1.68;2.0;2.0],[29667.96;3299.0;16079.0],[300;300;300]
31,jrc_macrophage-2,pm,[1.68;2.0;2.0],[29667.96;3299.0;16079.0],[300;300;300]
31,jrc_macrophage-2,er_lum,[1.68;2.0;2.0],[29667.96;3299.0;16079.0],[300;300;300]
31,jrc_macrophage-2,endo,[1.68;2.0;2.0],[29667.96;3299.0;16079.0],[300;300;300]
31,jrc_macrophage-2,ne_mem_all,[1.68;2.0;2.0],[29667.96;3299.0;16079.0],[300;300;300]
31,jrc_macrophage-2,mito,[1.68;2.0;2.0],[29667.96;3299.0;16079.0],[300;300;300]
31,jrc_macrophage-2,er,[1.68;2.0;2.0],[29667.96;3299.0;16079.0],[300;300;300]
31,jrc_macrophage-2,ves_lum,[1.68;2.0;2.0],[29667.96;3299.0;16079.0],[300;300;300]
31,jrc_macrophage-2,er_mem,[1.68;2.0;2.0],[29667.96;3299.0;16079.0],[300;300;300]
31,jrc_macrophage-2,eres_mem,[1.68;2.0;2.0],[29667.96;3299.0;16079.0],[300;300;300]
31,jrc_macrophage-2,lyso,[1.68;2.0;2.0],[29667.96;3299.0;16079.0],[300;300;300]
31,jrc_macrophage-2,cyto,[1.68;2.0;2.0],[29667.96;3299.0;16079.0],[300;300;300]
31,jrc_macrophage-2,mt_out,[1.68;2.0;2.0],[29667.96;3299.0;16079.0],[300;300;300]
31,jrc_macrophage-2,ld_mem,[1.68;2.0;2.0],[29667.96;3299.0;16079.0],[300;300;300]
31,jrc_macrophage-2,nuc,[1.68;2.0;2.0],[29667.96;3299.0;16079.0],[300;300;300]
31,jrc_macrophage-2,chrom,[1.68;2.0;2.0],[29667.96;3299.0;16079.0],[300;300;300]
31,jrc_macrophage-2,ld_lum,[1.68;2.0;2.0],[29667.96;3299.0;16079.0],[300;300;300]
31,jrc_macrophage-2,eres_lum,[1.68;2.0;2.0],[29667.96;3299.0;16079.0],[300;300;300]
31,jrc_macrophage-2,cell,[1.68;2.0;2.0],[29667.96;3299.0;16079.0],[300;300;300]
32,jrc_macrophage-2,echrom,[1.68;2.0;2.0],[24950.52;979.0;15359.0],[400;400;400]
32,jrc_macrophage-2,mito_ribo,[1.68;2.0;2.0],[24950.52;979.0;15359.0],[400;400;400]
32,jrc_macrophage-2,er_mem_all,[1.68;2.0;2.0],[24950.52;979.0;15359.0],[400;400;400]
32,jrc_macrophage-2,ecs,[1.68;2.0;2.0],[24950.52;979.0;15359.0],[400;400;400]
32,jrc_macrophage-2,golgi_mem,[1.68;2.0;2.0],[24950.52;979.0;15359.0],[400;400;400]
32,jrc_macrophage-2,golgi_lum,[1.68;2.0;2.0],[24950.52;979.0;15359.0],[400;400;400]
32,jrc_macrophage-2,np_in,[1.68;2.0;2.0],[24950.52;979.0;15359.0],[400;400;400]
32,jrc_macrophage-2,endo_lum,[1.68;2.0;2.0],[24950.52;979.0;15359.0],[400;400;400]
32,jrc_macrophage-2,endo_mem,[1.68;2.0;2.0],[24950.52;979.0;15359.0],[400;400;400]
32,jrc_macrophage-2,mt,[1.68;2.0;2.0],[24950.52;979.0;15359.0],[400;400;400]
32,jrc_macrophage-2,perox_lum,[1.68;2.0;2.0],[24950.52;979.0;15359.0],[400;400;400]
32,jrc_macrophage-2,lyso_lum,[1.68;2.0;2.0],[24950.52;979.0;15359.0],[400;400;400]
32,jrc_macrophage-2,lyso_mem,[1.68;2.0;2.0],[24950.52;979.0;15359.0],[400;400;400]
32,jrc_macrophage-2,ves,[1.68;2.0;2.0],[24950.52;979.0;15359.0],[400;400;400]
32,jrc_macrophage-2,np,[1.68;2.0;2.0],[24950.52;979.0;15359.0],[400;400;400]
32,jrc_macrophage-2,mt_in,[1.68;2.0;2.0],[24950.52;979.0;15359.0],[400;400;400]
32,jrc_macrophage-2,perox,[1.68;2.0;2.0],[24950.52;979.0;15359.0],[400;400;400]
32,jrc_macrophage-2,nucpl,[1.68;2.0;2.0],[24950.52;979.0;15359.0],[400;400;400]
32,jrc_macrophage-2,ne_lum,[1.68;2.0;2.0],[24950.52;979.0;15359.0],[400;400;400]
32,jrc_macrophage-2,mito_mem,[1.68;2.0;2.0],[24950.52;979.0;15359.0],[400;400;400]
32,jrc_macrophage-2,ves_mem,[1.68;2.0;2.0],[24950.52;979.0;15359.0],[400;400;400]
32,jrc_macrophage-2,mito_lum,[1.68;2.0;2.0],[24950.52;979.0;15359.0],[400;400;400]
32,jrc_macrophage-2,ne_mem,[1.68;2.0;2.0],[24950.52;979.0;15359.0],[400;400;400]
32,jrc_macrophage-2,ld,[1.68;2.0;2.0],[24950.52;979.0;15359.0],[400;400;400]
32,jrc_macrophage-2,ne,[1.68;2.0;2.0],[24950.52;979.0;15359.0],[400;400;400]
32,jrc_macrophage-2,perox_mem,[1.68;2.0;2.0],[24950.52;979.0;15359.0],[400;400;400]
32,jrc_macrophage-2,hchrom,[1.68;2.0;2.0],[24950.52;979.0;15359.0],[400;400;400]
32,jrc_macrophage-2,eres,[1.68;2.0;2.0],[24950.52;979.0;15359.0],[400;400;400]
32,jrc_macrophage-2,golgi,[1.68;2.0;2.0],[24950.52;979.0;15359.0],[400;400;400]
32,jrc_macrophage-2,np_out,[1.68;2.0;2.0],[24950.52;979.0;15359.0],[400;400;400]
32,jrc_macrophage-2,pm,[1.68;2.0;2.0],[24950.52;979.0;15359.0],[400;400;400]
32,jrc_macrophage-2,er_lum,[1.68;2.0;2.0],[24950.52;979.0;15359.0],[400;400;400]
32,jrc_macrophage-2,endo,[1.68;2.0;2.0],[24950.52;979.0;15359.0],[400;400;400]
32,jrc_macrophage-2,ne_mem_all,[1.68;2.0;2.0],[24950.52;979.0;15359.0],[400;400;400]
32,jrc_macrophage-2,mito,[1.68;2.0;2.0],[24950.52;979.0;15359.0],[400;400;400]
32,jrc_macrophage-2,er,[1.68;2.0;2.0],[24950.52;979.0;15359.0],[400;400;400]
32,jrc_macrophage-2,ves_lum,[1.68;2.0;2.0],[24950.52;979.0;15359.0],[400;400;400]
32,jrc_macrophage-2,er_mem,[1.68;2.0;2.0],[24950.52;979.0;15359.0],[400;400;400]
32,jrc_macrophage-2,eres_mem,[1.68;2.0;2.0],[24950.52;979.0;15359.0],[400;400;400]
32,jrc_macrophage-2,lyso,[1.68;2.0;2.0],[24950.52;979.0;15359.0],[400;400;400]
32,jrc_macrophage-2,cyto,[1.68;2.0;2.0],[24950.52;979.0;15359.0],[400;400;400]
32,jrc_macrophage-2,mt_out,[1.68;2.0;2.0],[24950.52;979.0;15359.0],[400;400;400]
32,jrc_macrophage-2,ld_mem,[1.68;2.0;2.0],[24950.52;979.0;15359.0],[400;400;400]
32,jrc_macrophage-2,nuc,[1.68;2.0;2.0],[24950.52;979.0;15359.0],[400;400;400]
32,jrc_macrophage-2,chrom,[1.68;2.0;2.0],[24950.52;979.0;15359.0],[400;400;400]
32,jrc_macrophage-2,ld_lum,[1.68;2.0;2.0],[24950.52;979.0;15359.0],[400;400;400]
32,jrc_macrophage-2,eres_lum,[1.68;2.0;2.0],[24950.52;979.0;15359.0],[400;400;400]
32,jrc_macrophage-2,cell,[1.68;2.0;2.0],[24950.52;979.0;15359.0],[400;400;400]
39,jrc_macrophage-2,echrom,[1.68;2.0;2.0],[18220.44;2811.0;22139.0],[400;400;400]
39,jrc_macrophage-2,mito_ribo,[1.68;2.0;2.0],[18220.44;2811.0;22139.0],[400;400;400]
39,jrc_macrophage-2,er_mem_all,[1.68;2.0;2.0],[18220.44;2811.0;22139.0],[400;400;400]
39,jrc_macrophage-2,ecs,[1.68;2.0;2.0],[18220.44;2811.0;22139.0],[400;400;400]
39,jrc_macrophage-2,golgi_mem,[1.68;2.0;2.0],[18220.44;2811.0;22139.0],[400;400;400]
39,jrc_macrophage-2,golgi_lum,[1.68;2.0;2.0],[18220.44;2811.0;22139.0],[400;400;400]
39,jrc_macrophage-2,np_in,[1.68;2.0;2.0],[18220.44;2811.0;22139.0],[400;400;400]
39,jrc_macrophage-2,endo_lum,[1.68;2.0;2.0],[18220.44;2811.0;22139.0],[400;400;400]
39,jrc_macrophage-2,endo_mem,[1.68;2.0;2.0],[18220.44;2811.0;22139.0],[400;400;400]
39,jrc_macrophage-2,mt,[1.68;2.0;2.0],[18220.44;2811.0;22139.0],[400;400;400]
39,jrc_macrophage-2,perox_lum,[1.68;2.0;2.0],[18220.44;2811.0;22139.0],[400;400;400]
39,jrc_macrophage-2,lyso_lum,[1.68;2.0;2.0],[18220.44;2811.0;22139.0],[400;400;400]
39,jrc_macrophage-2,lyso_mem,[1.68;2.0;2.0],[18220.44;2811.0;22139.0],[400;400;400]
39,jrc_macrophage-2,ves,[1.68;2.0;2.0],[18220.44;2811.0;22139.0],[400;400;400]
39,jrc_macrophage-2,np,[1.68;2.0;2.0],[18220.44;2811.0;22139.0],[400;400;400]
39,jrc_macrophage-2,mt_in,[1.68;2.0;2.0],[18220.44;2811.0;22139.0],[400;400;400]
39,jrc_macrophage-2,perox,[1.68;2.0;2.0],[18220.44;2811.0;22139.0],[400;400;400]
39,jrc_macrophage-2,nucpl,[1.68;2.0;2.0],[18220.44;2811.0;22139.0],[400;400;400]
39,jrc_macrophage-2,ne_lum,[1.68;2.0;2.0],[18220.44;2811.0;22139.0],[400;400;400]
39,jrc_macrophage-2,mito_mem,[1.68;2.0;2.0],[18220.44;2811.0;22139.0],[400;400;400]
39,jrc_macrophage-2,ves_mem,[1.68;2.0;2.0],[18220.44;2811.0;22139.0],[400;400;400]
39,jrc_macrophage-2,mito_lum,[1.68;2.0;2.0],[18220.44;2811.0;22139.0],[400;400;400]
39,jrc_macrophage-2,ne_mem,[1.68;2.0;2.0],[18220.44;2811.0;22139.0],[400;400;400]
39,jrc_macrophage-2,ld,[1.68;2.0;2.0],[18220.44;2811.0;22139.0],[400;400;400]
39,jrc_macrophage-2,ne,[1.68;2.0;2.0],[18220.44;2811.0;22139.0],[400;400;400]
39,jrc_macrophage-2,perox_mem,[1.68;2.0;2.0],[18220.44;2811.0;22139.0],[400;400;400]
39,jrc_macrophage-2,hchrom,[1.68;2.0;2.0],[18220.44;2811.0;22139.0],[400;400;400]
39,jrc_macrophage-2,eres,[1.68;2.0;2.0],[18220.44;2811.0;22139.0],[400;400;400]
39,jrc_macrophage-2,golgi,[1.68;2.0;2.0],[18220.44;2811.0;22139.0],[400;400;400]
39,jrc_macrophage-2,np_out,[1.68;2.0;2.0],[18220.44;2811.0;22139.0],[400;400;400]
39,jrc_macrophage-2,pm,[1.68;2.0;2.0],[18220.44;2811.0;22139.0],[400;400;400]
39,jrc_macrophage-2,er_lum,[1.68;2.0;2.0],[18220.44;2811.0;22139.0],[400;400;400]
39,jrc_macrophage-2,endo,[1.68;2.0;2.0],[18220.44;2811.0;22139.0],[400;400;400]
39,jrc_macrophage-2,ne_mem_all,[1.68;2.0;2.0],[18220.44;2811.0;22139.0],[400;400;400]
39,jrc_macrophage-2,mito,[1.68;2.0;2.0],[18220.44;2811.0;22139.0],[400;400;400]
39,jrc_macrophage-2,er,[1.68;2.0;2.0],[18220.44;2811.0;22139.0],[400;400;400]
39,jrc_macrophage-2,ves_lum,[1.68;2.0;2.0],[18220.44;2811.0;22139.0],[400;400;400]
39,jrc_macrophage-2,er_mem,[1.68;2.0;2.0],[18220.44;2811.0;22139.0],[400;400;400]
39,jrc_macrophage-2,eres_mem,[1.68;2.0;2.0],[18220.44;2811.0;22139.0],[400;400;400]
39,jrc_macrophage-2,lyso,[1.68;2.0;2.0],[18220.44;2811.0;22139.0],[400;400;400]
39,jrc_macrophage-2,cyto,[1.68;2.0;2.0],[18220.44;2811.0;22139.0],[400;400;400]
39,jrc_macrophage-2,mt_out,[1.68;2.0;2.0],[18220.44;2811.0;22139.0],[400;400;400]
39,jrc_macrophage-2,ld_mem,[1.68;2.0;2.0],[18220.44;2811.0;22139.0],[400;400;400]
39,jrc_macrophage-2,nuc,[1.68;2.0;2.0],[18220.44;2811.0;22139.0],[400;400;400]
39,jrc_macrophage-2,chrom,[1.68;2.0;2.0],[18220.44;2811.0;22139.0],[400;400;400]
39,jrc_macrophage-2,ld_lum,[1.68;2.0;2.0],[18220.44;2811.0;22139.0],[400;400;400]
39,jrc_macrophage-2,eres_lum,[1.68;2.0;2.0],[18220.44;2811.0;22139.0],[400;400;400]
